ValoresRms,Tempo
0.7438048655737551,10/05/2020 15:38:30.857
0.4610722993582157,10/05/2020 15:38:31.357
0.38689321636116714,10/05/2020 15:38:31.857
0.7125447052590436,10/05/2020 15:38:32.357
0.31417499065687027,10/05/2020 15:38:32.857
0.4606117920101398,10/05/2020 15:38:33.357
0.0979983947700086,10/05/2020 15:38:33.857
0.34510405269579025,10/05/2020 15:38:34.357
0.1466052593859437,10/05/2020 15:38:34.857
0.8899412966480789,10/05/2020 15:38:35.357
0.07140570876114982,10/05/2020 15:38:35.857
0.306602319575627,10/05/2020 15:38:36.357
0.8159214237803537,10/05/2020 15:38:36.857
0.620819676991779,10/05/2020 15:38:37.357
0.2051620501660547,10/05/2020 15:38:37.857
0.7886648801199562,10/05/2020 15:38:38.357
0.28039202985578393,10/05/2020 15:38:38.857
0.8069640798458132,10/05/2020 15:38:39.357
0.09114420762020237,10/05/2020 15:38:39.857
0.4072617127289433,10/05/2020 15:38:40.357
0.21784296889740262,10/05/2020 15:38:40.857
0.8599920784385757,10/05/2020 15:38:41.357
0.36511967955416813,10/05/2020 15:38:41.857
0.9241687491277448,10/05/2020 15:38:42.357
0.21784296889740262,10/05/2020 15:38:42.857
0.8599920784385757,10/05/2020 15:38:43.357
0.36511967955416813,10/05/2020 15:38:43.857
0.9241687491277448,10/05/2020 15:38:44.357
0.588360733238821,10/05/2020 15:38:44.857
0.263985564429572,10/05/2020 15:38:45.357
0.021890359204334686,10/05/2020 15:38:45.857
0.09271384472002198,10/05/2020 15:38:46.357
0.8510197966904407,10/05/2020 15:38:46.857
0.2769318928547644,10/05/2020 15:38:47.357
0.8069716278238345,10/05/2020 15:38:47.857
0.6714352702675991,10/05/2020 15:38:48.357
0.2849342764464099,10/05/2020 15:38:48.857
0.03915244654790162,10/05/2020 15:38:49.357
0.24440647601095766,10/05/2020 15:38:49.857
0.9526468172286053,10/05/2020 15:38:50.357
0.33849833090234505,10/05/2020 15:38:50.857
0.2769318928547644,10/05/2020 15:38:51.357
0.8069716278238345,10/05/2020 15:38:51.857
0.6714352702675991,10/05/2020 15:38:52.357
0.6988226961225082,10/05/2020 15:38:52.857
0.2849342764464099,10/05/2020 15:38:53.357
0.03915244654790162,10/05/2020 15:38:53.857
0.24440647601095766,10/05/2020 15:38:54.357
0.9526468172286053,10/05/2020 15:38:54.857
0.33849833090234505,10/05/2020 15:38:55.357
0.46969172715942065,10/05/2020 15:38:55.857
